protein_set_id;sup;accession;gene_name;description;protein_set_score;is_validated;selection_level;#sameset_protein_matches;#subset_protein_matches;coverage;MW;#observable_peptides;#sequences;#specific_sequences;#peptides;#specific_peptides;#peptide_matches;#specific_peptide_matches;peptides_count_A_01.raw.mzDB.t.xml;peptides_count_A_02.raw.mzDB.t.xml;peptides_count_A_03.raw.mzDB.t.xml;peptides_count_A_04.raw.mzDB.t.xml;peptides_count_B_01.raw.mzDB.t.xml;peptides_count_B_02.raw.mzDB.t.xml;peptides_count_B_03.raw.mzDB.t.xml;peptides_count_B_04.raw.mzDB.t.xml;peptides_count_C_01.raw.mzDB.t.xml;peptides_count_C_02.raw.mzDB.t.xml;peptides_count_C_03.raw.mzDB.t.xml;peptides_count_C_04.raw.mzDB.t.xml;psm_count_A_01.raw.mzDB.t.xml;psm_count_A_02.raw.mzDB.t.xml;psm_count_A_03.raw.mzDB.t.xml;psm_count_A_04.raw.mzDB.t.xml;psm_count_B_01.raw.mzDB.t.xml;psm_count_B_02.raw.mzDB.t.xml;psm_count_B_03.raw.mzDB.t.xml;psm_count_B_04.raw.mzDB.t.xml;psm_count_C_01.raw.mzDB.t.xml;psm_count_C_02.raw.mzDB.t.xml;psm_count_C_03.raw.mzDB.t.xml;psm_count_C_04.raw.mzDB.t.xml;raw_abundance_A_01.raw.mzDB.t.xml;raw_abundance_A_02.raw.mzDB.t.xml;raw_abundance_A_03.raw.mzDB.t.xml;raw_abundance_A_04.raw.mzDB.t.xml;raw_abundance_B_01.raw.mzDB.t.xml;raw_abundance_B_02.raw.mzDB.t.xml;raw_abundance_B_03.raw.mzDB.t.xml;raw_abundance_B_04.raw.mzDB.t.xml;raw_abundance_C_01.raw.mzDB.t.xml;raw_abundance_C_02.raw.mzDB.t.xml;raw_abundance_C_03.raw.mzDB.t.xml;raw_abundance_C_04.raw.mzDB.t.xml;abundance_A_01.raw.mzDB.t.xml;abundance_A_02.raw.mzDB.t.xml;abundance_A_03.raw.mzDB.t.xml;abundance_A_04.raw.mzDB.t.xml;abundance_B_01.raw.mzDB.t.xml;abundance_B_02.raw.mzDB.t.xml;abundance_B_03.raw.mzDB.t.xml;abundance_B_04.raw.mzDB.t.xml;abundance_C_01.raw.mzDB.t.xml;abundance_C_02.raw.mzDB.t.xml;abundance_C_03.raw.mzDB.t.xml;abundance_C_04.raw.mzDB.t.xml
69150;1;sp|P12758|UDP_ECOLI;;sp|P12758|UDP_ECOLI Uridine phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=udp PE=1 SV=3;110,576;true;2;1;0;0;0;-1;3;3;3;3;32;32;2;3;2;2;;;;;2;2;1;1;3;3;2;2;0;0;0;0;2;2;1;1;1362978,88;1310101,75;1387251,62;1352187,62;503225,94;181088,73;746227,38;842345;2295335,75;1509599;1076985;1334405;1169369,88;1160104,25;1308313,12;1249968,75;513339,31;183488;736423,81;840401,12;2353188,75;1514432;1084854,25;1334405
69164;1;sp|P61175|RL22_ECOLI;;sp|P61175|RL22_ECOLI 50S ribosomal protein L22 OS=Escherichia coli (strain K12) OX=83333 GN=rplV PE=1 SV=1;270,612;true;2;1;0;0;0;-1;4;4;4;4;85;85;3;3;4;3;2;2;2;1;4;4;3;2;3;4;5;3;3;2;2;2;4;4;3;2;10392382;8233050,5;7310349;9195220;3355995,5;4346752,5;3230151,25;3017590,75;8175204;6955760;7284007;7311180;8916161;7290423;6894370;8500106;3423440,75;4404343,5;3187715,25;3010626,75;8381257,5;6978028,5;7337229;7311180
69165;1;sp|P00956|SYI_ECOLI;;sp|P00956|SYI_ECOLI Isoleucine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=ileS PE=1 SV=5;73,569;true;2;1;0;0;0;-1;3;3;3;3;4;4;;;;1;;;;;;;;1;0;0;0;1;0;0;0;0;0;0;0;1;2152850,25;1487194,38;1812991,38;1718765,5;1701313,12;1440807;5484484;1931913,88;1704012,75;1678304,62;1611360,5;737986,56;1847041,25;1316920,88;1709827,12;1588835,12;1735504,5;1459896,5;5412431,5;1927455,5;1746961,75;1683677,75;1623134,25;737986,56
69170;1;sp|P0AF93|RIDA_ECOLI;;sp|P0AF93|RIDA_ECOLI 2-iminobutanoate/2-iminopropanoate deaminase OS=Escherichia coli (strain K12) OX=83333 GN=ridA PE=1 SV=2;73,052;true;2;1;0;0;0;-1;1;1;1;1;19;19;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;4864281;5593760,5;5251358;5924139,5;1952772,38;1838704,62;2416722;2548990,5;5400276;5206368;6586374;5118799,5;4173317,5;4953313,5;4952541;5476303;1992017,25;1863065,88;2384972,25;2543108;5536388;5223036;6634498,5;5118799,5
69178;1;sp|P24182|ACCC_ECOLI;;sp|P24182|ACCC_ECOLI Biotin carboxylase OS=Escherichia coli (strain K12) OX=83333 GN=accC PE=1 SV=2;54,26;true;2;1;0;0;0;-1;2;2;2;2;16;16;1;1;1;1;;;;;1;1;1;2;1;1;1;1;0;0;0;0;1;1;1;2;1315790,25;939200,88;702961,44;1202507,5;290005,19;286093,31;248391,89;303133,84;1090319,75;697117,06;1197766,5;1510075,12;1128884,25;831668,88;662961;1111603,75;295833,44;289883,81;245128,64;302434,28;1117801;699348,88;1206518,12;1510075,12
69186;1;sp|P0A763|NDK_ECOLI;;sp|P0A763|NDK_ECOLI Nucleoside diphosphate kinase OS=Escherichia coli (strain K12) OX=83333 GN=ndk PE=1 SV=2;308,082;true;2;1;0;0;0;-1;6;6;6;6;95;95;4;4;4;3;2;2;2;2;5;3;4;2;5;4;4;4;3;2;2;2;5;4;4;3;15601631;18286232;14726480;14857880;8118184;8122836;8354146,5;7193892;16486597;15121228;14904197;16180501;13385444;16192585;13888504;13734696;8281336;8230457;8244394;7177290;16902136;15169638;15013097;16180501
69189;1;sp|P0A972|CSPE_ECOLI;;sp|P0A972|CSPE_ECOLI Cold shock-like protein CspE OS=Escherichia coli (strain K12) OX=83333 GN=cspE PE=1 SV=2;115,973;true;2;1;0;0;0;-1;3;3;3;3;46;46;3;3;3;3;;;2;1;3;3;2;3;3;3;3;3;0;0;2;1;3;3;2;3;6075828,5;5259635,5;6479521;6064195;3003472,25;3128804,5;2797444;2559488,75;6083854,5;7231975;6075173,5;6557126,5;5212766,5;4657443;6110818;5605771;3063833;3170258,5;2760692,5;2553582;6237196;7255128;6119563;6557126,5
69210;1;sp|P02359|RS7_ECOLI;;sp|P02359|RS7_ECOLI 30S ribosomal protein S7 OS=Escherichia coli (strain K12) OX=83333 GN=rpsG PE=1 SV=3;424,036;true;2;1;0;0;0;-1;8;8;8;8;148;148;7;5;6;4;6;6;5;4;7;7;4;6;9;6;8;6;6;6;5;4;9;8;5;8;23782338;22118602;21251594;21689796;9810066;8470442;8430657;8587431;20369278;20778832;21220386;19931094;20404094;19586174;20042318;20050152;10007219;8582669;8319898,5;8567613;20882680;20845354;21375436;19931094
69234;1;sp|P0A786|PYRB_ECOLI;;sp|P0A786|PYRB_ECOLI Aspartate carbamoyltransferase catalytic subunit OS=Escherichia coli (strain K12) OX=83333 GN=pyrB PE=1 SV=2;56,37;true;2;1;0;0;0;-1;1;1;1;1;14;14;1;1;;1;;;;;1;1;1;1;1;1;0;1;;;;;1;1;1;1;485050,66;573785,56;504705,84;728103,69;;;;;465986,75;519153,59;663003,94;541499,19;416149,97;508091,09;475986,69;673062,56;;;;;477731,78;520815,66;667848,31;541499,19
69244;1;sp|P08194|GLPT_ECOLI;;sp|P08194|GLPT_ECOLI Glycerol-3-phosphate transporter OS=Escherichia coli (strain K12) OX=83333 GN=glpT PE=1 SV=1;121,146;true;2;1;0;0;0;-1;4;4;4;4;42;42;2;2;2;1;1;1;2;1;2;1;2;2;3;3;2;2;1;1;2;1;3;1;2;2;4367749;4577584,5;4191450,75;3523927;1532619,25;1453563;5512865;4965719;4036044,75;3562316,25;4073974,5;4169213,25;3747317;4053483;3952945,5;3257535;1563420,38;1472821,62;5440440;4954259;4137771,75;3573720,75;4103742;4169213,25
69255;1;sp|P25553|ALDA_ECOLI;;sp|P25553|ALDA_ECOLI Lactaldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=aldA PE=1 SV=2;1100,784;true;2;1;0;0;0;-1;18;18;19;19;307;307;16;13;13;14;11;12;11;8;16;13;15;15;16;13;13;14;11;12;11;8;19;14;15;17;50112736;51369780;48046908;49054740;23933936;22943998;22930448;21710900;52327524;53666364;53419204;55063020;42994300;45488296;45312904;45346436;24414938;23247990;22629196;21660800;53646424;53838176;53809524;55063020
69270;1;sp|P62707|GPMA_ECOLI;;sp|P62707|GPMA_ECOLI 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Escherichia coli (strain K12) OX=83333 GN=gpmA PE=1 SV=2;200,242;true;2;1;0;0;0;-1;4;4;4;4;43;43;2;3;3;2;2;2;1;1;1;4;2;3;2;3;3;2;2;2;1;1;1;4;2;3;3668830;5074710,5;4772695,5;5251636;3605140;2999201;3464375,25;3643046,5;3447733;5028808,5;4662390;5144288,5;3147678,5;4493691;4501116;4854637;3677592,5;3038938;3418862;3634639;3534631,75;5044908,5;4696457;5144288,5
69271;1;sp|P08997|MASY_ECOLI;;sp|P08997|MASY_ECOLI Malate synthase A OS=Escherichia coli (strain K12) OX=83333 GN=aceB PE=1 SV=1;91,096;true;2;1;0;0;0;-1;3;3;3;3;7;7;;;;;;;;;1;1;1;1;0;0;0;0;0;0;;0;1;1;1;1;1573155,25;1190426,62;1657780,25;737722,88;821733,25;807852,5;;714396,62;1361600,12;1600586,75;1248311,75;1519852,88;1349691;1054131;1563448;681954,56;838247,62;818555,88;;712747,94;1395918,75;1605711;1257432,75;1519852,88
69278;1;sp|P0AED0|USPA_ECOLI;;sp|P0AED0|USPA_ECOLI Universal stress protein A OS=Escherichia coli (strain K12) OX=83333 GN=uspA PE=1 SV=2;97,472;true;2;1;0;0;0;-1;1;1;1;1;35;35;1;1;1;1;1;;;;1;1;1;1;2;1;1;1;1;0;0;0;2;1;3;2;1715681,25;1564437,5;848769,88;856338,12;356377,75;331599,22;304320,91;212241,7;1251485,88;849564,06;718192,38;987657,44;1471971,5;1385320,25;800472,5;791603,06;363539,88;335992,62;300322,88;211751,89;1283029,12;852283,94;723440;987657,44
69287;1;sp|P0AG86|SECB_ECOLI;;sp|P0AG86|SECB_ECOLI Protein-export protein SecB OS=Escherichia coli (strain K12) OX=83333 GN=secB PE=1 SV=1;355,744;true;2;1;0;0;0;-1;6;6;6;6;124;124;3;2;3;4;3;2;3;2;2;3;3;4;3;2;3;4;4;3;3;2;3;3;3;4;3207027,75;3063607,75;3328379,5;3786816;924451,5;1083559,75;836298,5;1023023,81;2781424;2881571,5;3219462;3934065;2751474,5;2712846;3138985,5;3500551,25;943030,19;1097916;825311,62;1020662,94;2851528,5;2890797;3242985,5;3934065
69288;1;sp|P0A6Y8|DNAK_ECOLI;;sp|P0A6Y8|DNAK_ECOLI Chaperone protein DnaK OS=Escherichia coli (strain K12) OX=83333 GN=dnaK PE=1 SV=2;1644,218;true;2;1;0;0;0;-1;30;29;31;30;550;531;16;20;20;19;8;5;4;7;20;20;17;22;20;23;27;21;17;14;14;21;25;24;23;25;134993936;133044064;97815432;125475624;127394256;103284480;122194408;132779072;87326376;118720536;105011704;96309408;115818256;117811440;92249456;115990264;129954496;104652920;120589064;132472648;89527400;119100616;105779000;96309408
69297;1;sp|P0A953|FABB_ECOLI;;sp|P0A953|FABB_ECOLI 3-oxoacyl-[acyl-carrier-protein] synthase 1 OS=Escherichia coli (strain K12) OX=83333 GN=fabB PE=1 SV=1;43,587;true;2;1;0;0;0;-1;2;2;2;2;3;3;1;;;;;;;;1;;;;1;0;0;0;;;;;2;0;0;0;643884,75;897353,5;938852,25;820655,06;;;;;808986,38;739949;307215,66;705410,75;552421,88;794612,69;885429;758617,5;;;;;829376,62;742317,94;309460,38;705410,75
69302;1;sp|P0AG63|RS17_ECOLI;;sp|P0AG63|RS17_ECOLI 30S ribosomal protein S17 OS=Escherichia coli (strain K12) OX=83333 GN=rpsQ PE=1 SV=2;139,781;true;2;1;0;0;0;-1;2;2;2;2;36;36;1;2;1;1;1;1;1;1;1;1;1;;1;2;1;1;1;1;1;1;2;1;1;0;2501345;2427753;2812643,5;2837977,5;1376295,75;811672,88;1280430,75;970973,25;1535364,62;3232088,75;2875382,5;1392389,5;2146032,75;2149792,25;2652596,25;2623440,25;1403955,25;822426,88;1263609,12;968732,44;1574063;3242436,5;2896392;1392389,5
69309;1;sp|P0AF36|ZAPB_ECOLI;;sp|P0AF36|ZAPB_ECOLI Cell division protein ZapB OS=Escherichia coli (strain K12) OX=83333 GN=zapB PE=1 SV=1;67,047;true;2;1;0;0;0;-1;1;1;1;1;36;36;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;2578188,5;1714785,5;1552922,75;1780520,12;693675,69;787493,38;1098674,75;899000,44;1616615,5;1195886,5;1684339,38;1960717,88;2211961;1518454,5;1464557,12;1645921,38;707616,5;797927;1084240,88;896925,75;1657361,75;1199715,12;1696646,38;1960717,88
69327;1;sp|P15640|PUR2_ECOLI;;sp|P15640|PUR2_ECOLI Phosphoribosylamine--glycine ligase OS=Escherichia coli (strain K12) OX=83333 GN=purD PE=1 SV=2;170,871;true;2;1;0;0;0;-1;5;5;5;5;12;12;;2;3;;;;;;3;;;;0;2;3;0;0;0;0;0;3;0;0;0;5478058;5451802,5;5184946,5;4148027,75;3957655,5;4393601;4032757,25;4610160;5368872;5508840;1133123;5041569;4699908,5;4827609,5;4889909;3834456,5;4037192,5;4451813;3979776,75;4599520,5;5504193;5526476,5;1141402,38;5041569
69333;1;sp|P0ABE2|BOLA_ECOLI;;sp|P0ABE2|BOLA_ECOLI DNA-binding transcriptional regulator BolA OS=Escherichia coli (strain K12) OX=83333 GN=bolA PE=1 SV=1;40,164;true;2;1;0;0;0;-1;1;1;1;1;13;13;1;1;1;1;;;;;1;1;;1;1;1;2;1;;0;;;1;2;;2;28035,83;19644,44;18576,89;22571,4;;4474,04;;;21670,25;20759,73;;14616,31;24053,38;17395,29;17519,82;20865,11;;4533,32;;;22216,45;20826,19;;14616,31
69400;1;sp|P07014|SDHB_ECOLI;;sp|P07014|SDHB_ECOLI Succinate dehydrogenase iron-sulfur subunit OS=Escherichia coli (strain K12) OX=83333 GN=sdhB PE=1 SV=1;102,922;true;2;1;0;0;0;-1;2;2;2;2;10;10;;;2;2;;;;;2;;;1;0;0;2;2;;0;0;0;2;0;0;1;1051064,62;1619148;1182381,12;1276667,38;;318157,47;234657,95;293621,22;1207214;1161556;1095061;1104496,25;901762,5;1433766,88;1115100,38;1180157,5;;322372,78;231575,12;292943,59;1237641,38;1165274,62;1103062,25;1104496,25
69406;1;sp|P0A7Z0|RPIA_ECOLI;;sp|P0A7Z0|RPIA_ECOLI Ribose-5-phosphate isomerase A OS=Escherichia coli (strain K12) OX=83333 GN=rpiA PE=1 SV=1;105,511;true;2;1;0;0;0;-1;1;1;1;1;20;20;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;2;634394,31;649128,81;647284,31;479051,28;174137;201336;382235,62;453015,5;654354,69;497923,5;589827,38;453392,12;544279,62;574808,06;610452,06;442837,31;177636,64;204003,53;377214;451970,03;670847,5;499517,59;594137,06;453392,12
69451;1;sp|P0AB71|ALF_ECOLI;;sp|P0AB71|ALF_ECOLI Fructose-bisphosphate aldolase class 2 OS=Escherichia coli (strain K12) OX=83333 GN=fbaA PE=1 SV=2;565,196;true;2;1;0;0;0;-1;10;10;10;10;155;155;5;7;8;8;4;6;3;4;7;7;7;6;6;8;8;9;4;6;3;5;9;8;7;6;15328662;15504269;14263734;15614836;6786484,5;6974968;6363366,5;7670928;15481678;14602997;13958783;14312136;13151249;13729137;13452088;14434430;6922873;7067380,5;6279767,5;7653225,5;15871887;14649749;14060775;14312136
69456;1;sp|P0A6T1|G6PI_ECOLI;;sp|P0A6T1|G6PI_ECOLI Glucose-6-phosphate isomerase OS=Escherichia coli (strain K12) OX=83333 GN=pgi PE=1 SV=1;105,472;true;2;1;0;0;0;-1;3;1;3;1;45;5;3;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;3;2;9019622;6838139;6819139;8564360;6151870;7858699,5;7852596;7590140;7326912;6395768;9534811;8342122;7738399;6055219,5;6431111;7916936;6275504,5;7962821;7749432;7572623,5;7511584;6416244;9604479;8342122
69457;1;sp|P08200|IDH_ECOLI;;sp|P08200|IDH_ECOLI Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) OX=83333 GN=icd PE=1 SV=1;766,004;true;2;1;0;0;0;-1;18;18;18;18;216;216;9;8;10;11;5;4;2;6;8;12;11;10;11;9;11;11;5;4;2;6;9;12;11;10;27900732;28063000;25213460;25809360;9639311;9118130;9983559;10836956;24588262;26664924;25929394;25520732;23937478;24849978;23778746;23858298;9833032;9238937;9852400;10811947;25208000;26750292;26118852;25520732
69459;1;sp|P0A8T7|RPOC_ECOLI;;sp|P0A8T7|RPOC_ECOLI DNA-directed RNA polymerase subunit beta' OS=Escherichia coli (strain K12) OX=83333 GN=rpoC PE=1 SV=1;506,413;true;2;1;0;0;0;-1;13;13;14;14;87;87;4;4;5;5;;1;;;5;5;6;6;5;4;5;5;0;1;0;0;6;5;6;6;6803041,5;7545468,5;6135415;6754046,5;2110004,5;2566684,5;2708051;2349994,5;7239692,5;7382916,5;5922015;6909332,5;5836679,5;6681564,5;5786293;6243473;2152409,5;2600690,75;2672474;2344571,25;7422166,5;7406553;5965284,5;6909332,5
69467;1;sp|P09373|PFLB_ECOLI;;sp|P09373|PFLB_ECOLI Formate acetyltransferase 1 OS=Escherichia coli (strain K12) OX=83333 GN=pflB PE=1 SV=2;714,317;true;2;1;0;0;0;-1;15;14;15;14;176;169;6;9;8;8;2;2;3;1;8;9;11;10;6;10;8;9;2;2;3;1;8;11;12;11;16772639;15691942;15113102;14594265;6273099;4624604,5;6253040,5;5276136;15233303;15599188;14005621;15487060;14390112;13895321;14253124;13491008;6399169;4685877;6170890,5;5263959,5;15617252;15649130;14107956;15487060
69468;1;sp|P68066|GRCA_ECOLI;;sp|P68066|GRCA_ECOLI Autonomous glycyl radical cofactor OS=Escherichia coli (strain K12) OX=83333 GN=grcA PE=1 SV=1;73,969;true;2;1;0;0;0;-1;2;1;2;1;17;10;;1;1;2;;;;;1;1;1;2;0;1;1;2;0;0;0;0;1;1;1;2;606162,31;858341,44;1175781,25;1112734,25;682627,88;688955,62;254764,38;254226,08;1021521,56;1020754,88;896424;1194346;520057,91;760067,31;1108876;1028616,88;696346,62;698083,69;251417,41;253639,38;1047268,62;1024022,81;902973,88;1194346
69486;1;sp|P0ACE7|HINT_ECOLI;;sp|P0ACE7|HINT_ECOLI Purine nucleoside phosphoramidase OS=Escherichia coli (strain K12) OX=83333 GN=hinT PE=1 SV=1;93,769;true;2;1;0;0;0;-1;2;2;2;2;9;9;1;;;;;;;;2;;;2;1;0;0;0;;0;;;2;0;0;2;358122,62;710823,38;679922,38;933235,5;;162516,42;;;892325,12;420590,06;885368,12;974884,12;307251,88;629439,06;641232,94;862687,38;;164669,62;;;914815,88;421936,56;891837,25;974884,12
69493;1;sp|P00579|RPOD_ECOLI;;sp|P00579|RPOD_ECOLI RNA polymerase sigma factor RpoD OS=Escherichia coli (strain K12) OX=83333 GN=rpoD PE=1 SV=2;65,001;true;2;1;0;0;0;-1;2;2;2;2;17;17;;2;;1;;;;;1;1;1;;0;2;0;1;0;0;0;;1;1;1;0;545978,56;614280,44;487684,69;465666,44;256569,44;187311;197215,48;;410287,44;613890,94;522803,25;152740,14;468423,19;543949,56;459934,06;430464,31;261725,72;189792,72;194624,56;;420628,56;615856,31;526623,19;152740,14
69502;1;sp|P0A858|TPIS_ECOLI;;sp|P0A858|TPIS_ECOLI Triosephosphate isomerase OS=Escherichia coli (strain K12) OX=83333 GN=tpiA PE=1 SV=1;112,711;true;2;1;0;0;0;-1;3;3;3;3;19;19;1;1;1;;;;;;;;2;1;1;1;1;0;;0;;0;0;0;2;1;732966,06;1643428,5;2102457,5;1103625,5;;648293,31;;255837,72;1654698,38;1388502,5;2026172,88;760740,56;628849,38;1455267,38;1982821,75;1020196,69;;656882,62;;255247,3;1696404,38;1392947,75;2040977,5;760740,56
69545;1;sp|P08312|SYFA_ECOLI;;sp|P08312|SYFA_ECOLI Phenylalanine--tRNA ligase alpha subunit OS=Escherichia coli (strain K12) OX=83333 GN=pheS PE=1 SV=2;199,276;true;2;1;0;0;0;-1;5;5;5;5;31;31;1;3;;1;;1;;;2;2;2;2;1;3;0;1;0;1;0;0;2;2;2;2;2944348,5;3247676;3044730;1644133,25;1255056,88;1587578,25;935905,44;841565;2336300,25;2646494,25;2737544;1989624,62;2526108,5;2875839,5;2871476,5;1519844,75;1280279,75;1608612,38;923609,94;839622,88;2395186;2654967;2757546,5;1989624,62
69562;1;sp|Q46845|YGHU_ECOLI;;sp|Q46845|YGHU_ECOLI Disulfide-bond oxidoreductase YghU OS=Escherichia coli (strain K12) OX=83333 GN=yghU PE=1 SV=2;55,076;true;2;1;0;0;0;-1;2;2;2;2;2;2;;;;1;;;;;;;1;1;0;0;0;1;0;0;0;0;0;0;1;1;839130,38;301386,31;573445,38;859713,19;142127,69;178080,22;179353,19;313876,12;606173,75;358329,44;801409,44;1191010,62;719933,25;266879,66;540814,75;794723;144984,03;180439,62;176996,94;313151,75;621452,19;359476,62;807265,12;1191010,62
69580;1;sp|P0AG30|RHO_ECOLI;;sp|P0AG30|RHO_ECOLI Transcription termination factor Rho OS=Escherichia coli (strain K12) OX=83333 GN=rho PE=1 SV=1;102,9;true;2;1;0;0;0;-1;2;2;2;2;27;27;1;1;1;1;1;;1;1;2;2;2;1;1;1;1;1;1;0;1;1;2;2;2;1;1167478,38;985624,5;824669,38;799456,38;318661,94;201330,47;130812,09;300537,31;713467,75;698721,75;712400,25;968985,06;1001639,88;872777,38;777743,38;739021,25;325066,09;203997,92;129093,54;299843,75;731450,44;700958,62;717605,56;968985,06
69617;1;sp|P45523|FKBA_ECOLI;;sp|P45523|FKBA_ECOLI FKBP-type peptidyl-prolyl cis-trans isomerase FkpA OS=Escherichia coli (strain K12) OX=83333 GN=fkpA PE=1 SV=1;115,974;true;2;1;0;0;0;-1;3;3;3;3;25;25;2;1;2;2;;;;;2;2;2;2;2;1;2;2;0;0;0;0;2;2;2;2;2675201;1129513,12;5053472,5;1098606;1076795,5;1123060,5;925257,5;269620,88;1653127,12;4406879;1728442,75;1202823,38;2295193;1000191,62;4765916;1015556,75;1098435,88;1137940,12;913102;268998,66;1694793,62;4420987,5;1741071,88;1202823,38
69618;1;sp|P0A855|TOLB_ECOLI;;sp|P0A855|TOLB_ECOLI Protein TolB OS=Escherichia coli (strain K12) OX=83333 GN=tolB PE=1 SV=1;30,693;true;2;1;0;0;0;-1;1;1;1;1;5;5;;;;;;;;;;1;1;;0;0;0;0;0;0;0;0;0;1;1;0;111977,59;93653,45;85514,56;82916,03;156365,52;134475,56;66032,86;112806,71;126153,9;89593,62;105014,05;140941,31;96071,35;82930,77;80648,55;76647,98;159508;136257,25;65165,35;112546,38;129333,56;89880,45;105781,36;140941,31
69623;1;sp|P15288|PEPD_ECOLI;;sp|P15288|PEPD_ECOLI Cytosol non-specific dipeptidase OS=Escherichia coli (strain K12) OX=83333 GN=pepD PE=1 SV=3;367,58;true;2;1;0;0;0;-1;8;8;8;8;65;65;4;3;2;4;;;;;6;4;4;2;4;3;2;4;0;0;0;0;6;4;4;2;5279760,5;4909209;4761697;5437755,5;1890659,5;1800694,25;2487897,75;2156243,25;5336897;5007628,5;5304194;5403205;4529778,5;4347138,5;4490743,5;5026687,5;1928656,25;1824551,88;2455213;2151267,25;5471411,5;5023660;5342950,5;5403205
69641;1;sp|P0ACJ0|LRP_ECOLI;;sp|P0ACJ0|LRP_ECOLI Leucine-responsive regulatory protein OS=Escherichia coli (strain K12) OX=83333 GN=lrp PE=1 SV=2;30,457;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;0;0;0;;0;;;0;0;0;0;;847674,75;602936,5;641529;;306941,59;;;688205,88;1026878,44;1317643,88;304681,66;;750621,88;568627,75;593032,5;;311008,31;;;705551,88;1030166;1327271,5;304681,66
69652;1;sp|P21599|KPYK2_ECOLI;;sp|P21599|KPYK2_ECOLI Pyruvate kinase II OS=Escherichia coli (strain K12) OX=83333 GN=pykA PE=1 SV=3;82,05;true;2;1;0;0;0;-1;2;2;2;2;15;15;;;;1;;;;;2;2;1;;0;0;0;1;0;0;0;0;2;2;1;0;1794507,62;1377382,75;1366706,88;1601611,38;265808,69;177762,47;215954,75;241224,31;2163536,75;1884897,5;1618677,12;1686675,88;1539600,62;1219682;1288937,5;1480537,25;271150,66;180117,67;213117,64;240667,62;2218068;1890932;1630504,38;1686675,88
69661;1;sp|P06612|TOP1_ECOLI;;sp|P06612|TOP1_ECOLI DNA topoisomerase 1 OS=Escherichia coli (strain K12) OX=83333 GN=topA PE=1 SV=2;24,506;true;2;1;0;0;0;-1;1;1;1;1;4;4;1;;;;;;;;;;1;1;2;0;0;;;;;;0;0;1;1;319688,75;282483,16;248575,91;;;;;;212396,84;165354,27;277398,19;208640,58;274277,47;250140,8;234431,25;;;;;;217750,23;165883,64;279425,06;208640,58
69662;1;sp|P0A9Q9|DHAS_ECOLI;;sp|P0A9Q9|DHAS_ECOLI Aspartate-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=asd PE=1 SV=1;71,895;true;2;1;0;0;0;-1;2;2;2;2;6;6;1;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1318392;317445,47;633359,75;500679,25;228855,47;559840,19;179631,97;179305,92;508436,16;443960,72;468123,19;1192269,5;1131116,5;281100,16;597319,81;462830,31;233454,78;567257,62;177272,05;178892,12;521251,12;445382,06;471543,62;1192269,5
69675;1;sp|P04825|AMPN_ECOLI;;sp|P04825|AMPN_ECOLI Aminopeptidase N OS=Escherichia coli (strain K12) OX=83333 GN=pepN PE=1 SV=2;144,571;true;2;1;0;0;0;-1;5;5;5;5;13;13;1;1;1;;;;;;2;;;2;2;1;1;0;0;0;0;0;2;0;0;2;2040103,75;2049232,5;1496872,5;1544952,75;952904;627234,75;764161,5;699376,69;1923423,75;1525638,38;1689415;1783572,88;1750310,25;1814609,5;1411696,38;1428161,75;972054,56;635545,06;754122,38;697762,62;1971903,12;1530522,75;1701759;1783572,88
69682;1;sp|P0A8G6|NQOR_ECOLI;;sp|P0A8G6|NQOR_ECOLI NAD(P)H dehydrogenase (quinone) OS=Escherichia coli (strain K12) OX=83333 GN=wrbA PE=1 SV=2;262,058;true;2;1;0;0;0;-1;5;5;5;5;76;76;2;2;2;4;2;2;2;1;2;2;5;2;2;2;2;4;2;2;2;1;2;2;5;2;5525577,5;4869415;4880498,5;5458362,5;2052504,25;2717584,75;2841943,5;2528426,5;5669755;5101542;5764966,5;5191589,5;4740678;4311901;4602785;5045736,5;2093753,5;2753590,5;2804607,5;2522591,25;5812659;5117874,5;5807089,5;5191589,5
69690;1;sp|P0AAB6|GALF_ECOLI;;sp|P0AAB6|GALF_ECOLI UTP--glucose-1-phosphate uridylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=galF PE=1 SV=1;22,061;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;1;1;1;;0;;;0;;;;;1;1;1;0;713301,31;;;498869,84;;;;;528222,62;473911,34;620403,5;397590,75;611978;;;461157,69;;;;;541536,31;475428,56;624936,62;397590,75
